Store,Store_type,Store_assortment,Sales,Customers,Promos,Year,Month,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
1010,4,3,270748,23935,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1011,1,3,191074,23482,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1011,1,3,172286,21353,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1011,1,3,207408,25190,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1011,1,3,189619,23878,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1011,1,3,184256,22823,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1011,1,3,174249,22175,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1011,1,3,211532,25115,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1011,1,3,192035,23673,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1011,1,3,172134,22011,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1011,1,3,187429,23445,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1011,1,3,193568,23566,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1011,1,3,230703,26159,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1013,1,1,96644,11289,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1013,1,1,91958,10522,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1013,1,1,105252,12003,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1013,1,1,98674,11444,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1013,1,1,97685,10872,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1013,1,1,91718,10680,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1013,1,1,112863,12621,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1013,1,1,98977,11233,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1013,1,1,93710,10966,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1013,1,1,99104,11597,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1013,1,1,98564,10916,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1013,1,1,112011,11824,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1014,1,3,283725,33235,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1014,1,3,269758,31589,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1014,1,3,313126,35609,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1014,1,3,293047,34850,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1014,1,3,288737,33838,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1014,1,3,272466,32631,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1014,1,3,328548,38266,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1014,1,3,321810,36470,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1014,1,3,295370,34414,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1014,1,3,307238,35620,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1014,1,3,299819,33078,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1014,1,3,367582,37322,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1015,4,3,135795,11775,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1015,4,3,132138,11343,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1015,4,3,156697,12956,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1015,4,3,135276,12040,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1015,4,3,139799,12028,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1015,4,3,132832,11569,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1015,4,3,155225,12900,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1015,4,3,159586,13690,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1015,4,3,130622,11503,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1015,4,3,141435,12140,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1015,4,3,152766,12315,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1015,4,3,189371,14126,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1016,3,3,125098,12257,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1016,3,3,118780,11286,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1016,3,3,148358,13554,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1016,3,3,126442,12144,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1016,3,3,127858,11832,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1016,3,3,115800,11054,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1016,3,3,143961,13028,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1016,3,3,129986,12367,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1016,3,3,116001,11617,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1016,3,3,123004,12195,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1016,3,3,137711,13159,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1016,3,3,159930,14464,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1017,3,1,182766,27042,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1017,3,1,167552,24502,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1017,3,1,198454,28271,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1017,3,1,177836,26040,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1017,3,1,182029,25995,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1017,3,1,170874,24713,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1017,3,1,202318,28042,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1017,3,1,186269,26899,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1017,3,1,170874,24931,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1017,3,1,179449,25704,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1017,3,1,196222,27304,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1017,3,1,225715,29329,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1018,3,3,310142,36792,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1018,3,3,306511,35700,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1018,3,3,322309,37351,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1018,3,3,266007,32408,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1018,3,3,282152,33262,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1018,3,3,269417,31845,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1018,3,3,300017,35025,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1018,3,3,295814,35564,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1018,3,3,264269,31962,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1018,3,3,275696,33172,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1018,3,3,314335,35942,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1018,3,3,399408,42387,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1020,1,1,229871,29043,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1020,1,1,214088,27417,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1020,1,1,253687,31937,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1020,1,1,235171,30213,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1020,1,1,232631,28933,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1020,1,1,234353,29301,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1020,1,1,251409,30686,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1020,1,1,232405,29720,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1020,1,1,213353,27799,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1020,1,1,225194,29128,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1020,1,1,235691,30121,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1020,1,1,260435,31126,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1021,1,1,207205,24983,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1021,1,1,198333,24098,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1021,1,1,223349,26615,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1021,1,1,217493,27059,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1021,1,1,225936,26979,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1021,1,1,225042,26689,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1021,1,1,225109,27433,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1021,1,1,236216,28925,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1021,1,1,207059,25185,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1021,1,1,216724,26604,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1021,1,1,217015,26085,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1021,1,1,219724,25387,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1022,1,3,159098,19124,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,1,3,151693,18104,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1022,1,3,183543,20958,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1022,1,3,163212,19555,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1022,1,3,163198,19014,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1022,1,3,159807,18919,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1022,1,3,191213,21812,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1022,1,3,176145,20518,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1022,1,3,162951,19605,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1022,1,3,174091,20696,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1022,1,3,182050,20410,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1022,1,3,224277,23335,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1023,3,1,147988,16194,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1023,3,1,144495,15403,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1023,3,1,176828,18380,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1023,3,1,145848,15578,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1023,3,1,160724,16699,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1023,3,1,156071,16330,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1023,3,1,188362,18712,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1023,3,1,168316,18075,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1023,3,1,148448,15599,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1023,3,1,152465,16028,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1023,3,1,159075,16538,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1023,3,1,218257,21041,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1024,3,3,141088,19281,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1024,3,3,137755,18673,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1024,3,3,165276,21113,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1024,3,3,144350,19442,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1024,3,3,145586,19584,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1024,3,3,141143,18848,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1024,3,3,162720,20569,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1024,3,3,173011,22743,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1024,3,3,144030,19110,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1024,3,3,142451,19400,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1024,3,3,165939,21382,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1024,3,3,192132,23178,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1025,1,1,185914,21770,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1025,1,1,170579,19957,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1025,1,1,193078,22209,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1025,1,1,191849,22554,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1025,1,1,184112,21558,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1025,1,1,186780,22150,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1025,1,1,208337,23963,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1025,1,1,193574,22800,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1025,1,1,177428,20878,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1025,1,1,187042,22427,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1025,1,1,186826,21741,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1025,1,1,197248,22067,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1026,3,1,234055,30370,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1026,3,1,226561,28344,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1026,3,1,261333,32914,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1026,3,1,226957,29564,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1026,3,1,232024,28936,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1026,3,1,212471,27305,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1026,3,1,255402,31977,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1026,3,1,236370,30785,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1026,3,1,214553,27987,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1026,3,1,225534,29367,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1026,3,1,238109,29647,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1026,3,1,293792,35369,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1028,1,1,100177,12719,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1028,1,1,97941,12361,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1028,1,1,113786,13975,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1028,1,1,101960,13055,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1028,1,1,102903,12603,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1028,1,1,98489,12463,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1028,1,1,117463,14436,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1028,1,1,119872,14091,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1028,1,1,105501,12866,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1028,1,1,107947,13550,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1028,1,1,108501,13177,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1028,1,1,142147,15365,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1029,1,1,130146,18850,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1029,1,1,120492,17225,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1029,1,1,132339,18449,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1029,1,1,132096,19521,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1029,1,1,124433,17870,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1029,1,1,127416,18490,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1029,1,1,151918,21022,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1029,1,1,128614,18156,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1029,1,1,125559,18279,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1029,1,1,133501,19092,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1029,1,1,145150,20068,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1029,1,1,149892,18965,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1030,1,1,85254,8163,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1030,1,1,81184,7829,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1030,1,1,94992,8703,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1030,1,1,84833,8277,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1030,1,1,89199,8424,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1030,1,1,83965,8197,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1030,1,1,105689,9799,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1030,1,1,95768,9470,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1030,1,1,85977,8373,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1030,1,1,86168,8196,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1030,1,1,92743,8330,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1030,1,1,119925,9865,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1031,4,1,118503,10352,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1031,4,1,108038,9667,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1031,4,1,127929,11059,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1031,4,1,119486,10614,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1031,4,1,120927,10355,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1031,4,1,115394,10136,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1031,4,1,136104,11391,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1031,4,1,117079,10488,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1031,4,1,106057,9664,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1031,4,1,118799,10865,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1031,4,1,116162,10358,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1031,4,1,129183,10971,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1032,4,3,261931,29324,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1032,4,3,237059,26184,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1032,4,3,225807,24045,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1032,4,3,209395,24051,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1032,4,3,214927,24058,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1032,4,3,200863,22457,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1032,4,3,243526,26462,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1032,4,3,227868,24975,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1032,4,3,212011,23805,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1032,4,3,217458,24198,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1032,4,3,243856,25730,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1032,4,3,295284,27802,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1033,1,1,344677,33263,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1033,1,1,327600,31155,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1033,1,1,368349,34299,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1033,1,1,340099,32957,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1033,1,1,346725,33100,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1033,1,1,339020,32052,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1033,1,1,370815,34718,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1033,1,1,367548,36056,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1033,1,1,326006,31569,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1033,1,1,334884,32992,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1033,1,1,352867,33263,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1033,1,1,401425,36295,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1034,1,1,159021,19300,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1034,1,1,144685,16758,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1034,1,1,169732,19280,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1034,1,1,152126,18287,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1034,1,1,153457,18105,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1034,1,1,140838,16879,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1034,1,1,170448,19031,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1034,1,1,157435,18322,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1034,1,1,149949,17869,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1034,1,1,151308,17648,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1034,1,1,169117,19114,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1034,1,1,212241,21554,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1035,1,1,123904,15307,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1035,1,1,110512,13466,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1035,1,1,131119,15313,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1035,1,1,119591,14508,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1035,1,1,121568,14698,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1035,1,1,111387,13546,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1035,1,1,142708,16203,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1035,1,1,124691,15104,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1035,1,1,114126,14181,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1035,1,1,117128,14356,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1035,1,1,123115,14617,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1035,1,1,153704,16501,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1036,4,3,116087,11232,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1036,4,3,109946,10730,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1036,4,3,126224,12231,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1036,4,3,114432,11329,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1036,4,3,118591,11449,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1036,4,3,117528,11380,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1036,4,3,135016,12836,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1036,4,3,126710,12509,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1036,4,3,102745,10700,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1036,4,3,109073,11248,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1036,4,3,118752,11449,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1036,4,3,139015,12910,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1037,1,3,157451,21045,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1037,1,3,153596,20174,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1037,1,3,185684,23536,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1037,1,3,162285,21656,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1037,1,3,163239,21214,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1037,1,3,160381,21137,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1037,1,3,186660,23975,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1037,1,3,182743,23378,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1037,1,3,170847,22646,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1037,1,3,168855,22649,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1037,1,3,185669,22917,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1037,1,3,242127,28496,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1039,1,3,172948,23610,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1039,1,3,167033,22044,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1039,1,3,201762,26560,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1039,1,3,180541,24390,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1039,1,3,177465,23426,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1039,1,3,159209,22005,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1039,1,3,176360,21279,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1039,1,3,201571,25882,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1039,1,3,180016,23631,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1039,1,3,184548,24629,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1039,1,3,198653,25388,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1039,1,3,255487,31226,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1040,1,1,201832,21201,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1040,1,1,194668,20224,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1040,1,1,220080,22499,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
1040,1,1,207558,21819,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
1040,1,1,210093,21152,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
1040,1,1,197059,20688,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
1040,1,1,234961,23840,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
1040,1,1,216214,22450,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
1040,1,1,196081,21157,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
1040,1,1,205220,22069,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
1040,1,1,206588,21371,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
1040,1,1,251272,24355,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
1042,1,1,95721,13623,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
1042,1,1,93700,13152,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
1042,1,1,103920,14244,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
